PC1,PC2,PC3,Cluster
-0.0305625427768582,-0.0835724647476817,-0.0528299157541981,1
-0.0470284083823041,-0.0805355488900689,-0.0452006089692641,1
0.911342776017876,0.1147249411463648,-0.0745483941535537,2
0.014415965137333,-0.1949076409652012,0.3470114888315222,0
-0.0535580096693479,-0.1095679898854985,-0.0557477331157457,1
-0.0563353774624332,-0.043727363125265,-0.0351070946479587,1
-0.0648807208286235,-0.107855864951664,-0.3377411270107265,1
0.0221610972009375,-0.1859950847182922,0.2539739055269936,0
-0.0177281020600537,-0.0746530869158882,-0.0819485918998929,1
-0.116467526484924,0.3089764032806448,0.0337187641831814,3
0.0345521187327926,-0.131024565884773,0.1683538963273444,0
-0.024733799831494,0.0051411886845032,-0.0408373975168902,1
-0.1099333014323415,0.2692612552139558,0.0543385396979797,3
0.0141145218160674,-0.195040800854148,0.1406849324527335,0
0.0035659195211002,-0.1404211223884463,0.0137530838242909,1
-0.0735984094498537,0.2226987091370806,0.0437126083158638,3
-0.0509590867596279,-0.1426083976268934,-0.0501941121759495,1
0.0461237279579937,-0.1575270830755669,0.1216526680416642,0
-0.0345465241020754,-0.0237865012279365,-0.0218224619669488,1
-0.0818777919048722,0.2489007694257614,0.055523267905733,3
-0.0432906500247139,-0.1143430416928293,-0.0915091948442557,1
-0.0401221683460885,-0.0179592817367004,-0.1341593717621813,1
-0.0473908769813536,-0.0324729716095818,-0.0273296077858857,1
-0.0373317415634164,-0.0845071658637935,-0.0869539111968159,1
-0.0725657753011208,0.2680954219908974,0.0143696912356525,3
-0.0616839860682647,-0.071328978889694,-0.2923895725920633,1
-0.0384189492059742,-0.1238869005282717,-0.0332134354487609,1
-0.0196017354214908,-0.0987083604131549,0.0087451191525862,1
-0.0676568271277274,-0.1090362086562585,-0.3870397159231066,1
0.0396652876167028,-0.2020819152019805,0.3129083740649797,0
0.0141136523193875,-0.1211159812577451,0.224280994746616,0
-0.0464563988195589,-0.0794278231257001,-0.209261541066592,1
-0.0375197418537695,-0.0202840502310525,0.0370520725627751,1
-0.0923890743545886,0.2164208671244707,0.0322595123994642,3
-0.0114687579908456,-0.1156535556362396,0.2485863374082589,0
-0.086750226240031,0.0861906692133913,-0.0085667822386856,1
-0.0614583906987304,-0.079569653313111,-0.1203705616496335,1
-0.0435469760430327,-0.0617155721828036,-0.1060634019242348,1
-0.0361897995682574,-0.0390452186018867,-0.0377330098106123,1
-0.0394358874940071,-0.1153493538170556,-0.0840467302120571,1
-0.051260167157076,-0.0395398349485138,-0.0186319301423162,1
-0.0455986611332378,-0.0199499165226439,0.0693872274364235,1
-0.0168716272498442,-0.0328252395233021,-0.0268142642128842,1
0.9039283258206736,0.1138926204186399,-0.0835180790896433,2
-0.0588073893479649,-0.0405234094348614,-0.0898929442119624,1
-0.0457838416816339,0.0450174406551375,-0.0225146509429202,1
-0.1192351599894098,0.523425305410306,0.1554099323745367,3
-0.0265126081150324,-0.0255432693652485,0.0188255254133313,1
-0.0355161879200999,-0.1004644747863799,-0.0868541963471665,1
-0.0666502663990164,0.0325289138564298,-0.0322432631083499,1
-0.061232014482947,-0.0900052433999975,0.029953445617119,1
-0.0610357245695461,-0.0502963923152995,-0.0330651086368544,1
0.902094953864032,0.1138899082030531,-0.0709755278633606,2
-0.0158801681977123,0.0001541257746587,-0.0120196290422227,1
-0.0581053430472707,-0.0668218861743772,-0.0549016693056037,1
-0.0219415338869598,-0.0144679679554797,-0.0348335403365898,1
-0.0512171979249766,0.0231756036784121,-0.02812016796389,1
-0.0521017533608768,-0.1054536540329154,-0.0762225950153395,1
-0.0690643388785809,-0.1024500496802313,-0.3712667909140028,1
0.0652955793409457,-0.0101086601758301,-0.0391803180599043,1
-0.0063201610394027,-0.0597331051384902,0.0321502403288787,1
-0.0208078612898347,-0.0425583757645994,-0.0348914426056511,1
-0.0019055467916769,-0.0597408890462169,0.0447954605371117,1
-0.120591318067291,0.2949251285419176,0.0446030898394492,3
-0.0265262742209442,0.0060822232900095,-0.0437800369395733,1
-0.1043084528889816,0.3377645260618961,0.0887346652100961,3
0.8961554293513585,0.116182972808939,-0.055869087684097,2
-0.0574535016423275,0.096699492686674,0.0158437630760854,1
-0.0951192627288005,0.3859680899818166,0.0636027684558773,3
-0.0411476302003154,-0.0033141615400333,-0.0026746966776815,1
-0.0264474961792242,0.0867959482081599,0.0362076297690626,1
-0.0498360180604303,-0.045525862210257,-0.0404235836137338,1
0.012141810325259,-0.1958125769368353,0.3377897775019565,0
0.0047912317451381,-0.0522120063075964,-0.1126508093388133,1
0.0389793277428653,0.0018029813512024,-0.0115158469871047,1
-0.0506797596291309,-0.0918769398052278,-0.0189328889881106,1
0.0351166601499952,-0.1296490765280442,0.2047924064421218,0
-0.0039413818395633,0.0677032594379871,-0.0509473756998003,1
-0.0647799220381631,-0.0733256814981889,-0.0760451792055048,1
0.0398862091602511,-0.1748992059616793,0.2909605123634768,0
-0.04917095886403,0.040159187100163,-0.0218792223747211,1
-0.0527725415392245,0.0035013042554976,-0.0413538868106047,1
0.0151978320012167,-0.0509940110759079,-0.0407142306693265,1
-0.0194054772983761,-0.0747019318302816,0.0676208147868325,1
0.013669443169481,-0.1478620072157781,0.2464658804630259,0
-0.0399607428222914,0.0101914321945424,-0.0328521026189709,1
-0.0479919433659164,-0.0315892388868672,-0.0718692483862568,1
-0.056446932070407,-0.027594775979454,-0.0892626938492458,1
-0.0533919705884988,-0.0186283207541833,-0.0509183519778292,1
-0.052138281790152,0.0999788116634489,-0.0028747204091442,1
-0.0262775542161368,-0.1192183770307807,0.1806958714639095,0
0.041141983631966,-0.098772377346513,0.0975026463405084,0
-0.0548360335217026,-0.1238128048964484,-0.047262999969332,1
-0.0059805994108491,-0.0444911909253875,-0.0831533905195652,1
0.0243343796968631,-0.2347541622019811,0.351331332056371,0
-0.0238491680253054,0.0250758232442791,-0.0447880046484186,1
-0.0477552735885193,-0.0430581759234965,-0.0362516365299894,1
-0.0574627452074188,0.0351390610328015,-0.0189676551695712,1
0.0103842753515422,-0.1426746289225745,0.2031036085849126,0
-0.0687340497160638,-0.1064161236658768,-0.3578748085269197,1
0.0288904029284791,-0.0935331253382064,0.0122249728021313,1
-0.0117914806290896,-0.1646225210998854,0.3227859896203546,0
-0.0351464235896386,-0.0465662178411506,-0.0544142623425887,1
-0.0743217754554032,-0.0781311250283161,-0.2954152819226596,1
0.041141983631966,-0.098772377346513,0.0975026463405084,0
-0.0440396302215742,-0.0318565325006788,-0.0283963826402254,1
-0.0312891619439959,-0.0253540412151235,-0.0396996152094177,1
-0.031360204182784,-0.0462197251670696,-0.034446787059012,1
-0.0177438721016112,-0.0751928628910395,-0.051128247619009,1
-0.0534536027309986,-0.0546861033315968,-0.0351235898796355,1
0.0737580246575469,-0.1999622986436341,0.3303745967331549,0
-0.0411476302003154,-0.0033141615400333,-0.0026746966776815,1
-0.0401221683460885,-0.0179592817367004,-0.1341593717621813,1
-0.0373855324491793,-0.0428645557068892,-0.0424964699822465,1
-0.0420111729060264,0.0034210800832964,-0.0271531751755261,1
-0.0004191071418543,-0.0975678408378814,-0.2054351426556997,1
-0.0378490893656122,0.0159334756174325,-0.0154948354026666,1
-0.0301922854808714,0.0027935554785224,-0.0003149323181827,1
-0.0657738266163022,-0.1226388202440997,-0.3302768106790854,1
0.8431527079704277,0.0530957699455599,0.030023334294684,2
-0.0667320202077029,-0.0831308944202031,-0.2251104344596022,1
-0.067700990583329,-0.0806500161804708,-0.2459301348897651,1
-0.0709014288395595,0.0728473052984617,0.0044661497200654,1
0.0669671463180555,-0.1378473186035482,0.0445366193830722,1
-0.1156617724400751,0.6436963294075229,0.1939719932711636,3
-0.0562156504804758,-0.1137355351564655,-0.0650931957111878,1
-0.0034500306422853,-0.1093815076507462,0.1358818455699971,0
-0.0808139614505672,0.1796665496959386,0.0225831995513482,3
-0.0498106788442534,-0.0674374037598242,-0.0124305147731222,1
0.030554292233952,-0.220907025933541,0.293389170435251,0
-0.0674662823575652,-0.0188038900534109,-0.0044610514929252,1
-0.0789411569388156,0.1952230119797153,-0.0055650089027162,3
-0.0610187875497562,0.2277097656458262,-0.0010772636080066,3
-0.0588331323356011,0.3386059377082525,0.107354603131354,3
-0.0946331112168973,0.3037026956448212,0.0435082337809681,3
-0.0760939544946799,0.0260665739450855,-0.0009344208728008,1
-0.0372568500224874,0.0265211737503745,-0.0132606400479407,1
-0.03997071876095,-0.0109079786217625,-0.0535601144504623,1
-0.0275853464601076,-0.1047039596804139,-0.0734595672519995,1
-0.0021940528726855,0.022406983859944,-0.0045810313004051,1
-0.05407934176231,-0.0431428346216868,0.0067582924891615,1
-0.05407934176231,-0.0431428346216868,0.0067582924891615,1
-0.0647606171393938,-0.0956287857362483,-0.1874078783706764,1
-0.0602709705659878,-0.1092237827850506,-0.335749754832003,1
-0.0614583906987304,-0.079569653313111,-0.1203705616496335,1
0.0287157649245102,-0.234804112485426,0.3556737268906318,0
-0.0918419049397984,0.2164108309930501,0.0630873221156327,3
-0.0662669896434894,0.0566150233089442,-0.0366533428053843,1
0.0450178468230037,-0.0458401718991283,-0.0384205409862767,1
0.932665674561738,0.1112726762600176,-0.0570784292368891,2
-0.068848004694464,0.0455366978458735,0.0171675861427858,1
-0.0611471657560902,-0.1038866371563864,-0.0917979986106516,1
-0.0479555832544923,-0.0937907317750231,-0.1287187331343918,1
-0.0805195843063661,0.3306373611767228,0.0627886579290811,3
0.041141983631966,-0.098772377346513,0.0975026463405084,0
-0.0649802302608195,-0.0367847949722635,0.0018386895696901,1
-0.0065723630655964,-0.1210797050539887,0.1881533926105952,0
0.0502263929536052,-0.0119091114295923,-0.0617179304705036,1
-0.0484975728601107,-0.0470967052337528,-0.0427784166923069,1
-0.0544812222094732,-0.0453433431506748,-0.1833681967836043,1
0.0508690113074684,-0.0158818731975726,-0.0756235448747623,1
-0.0795024014822263,0.235669842072745,0.0601543864878921,3
-0.0909015796101788,0.2204297103361311,0.0349637030432163,3
-0.0685335403924952,0.0775782161559986,0.0010741786251643,1
0.0113337134910857,-0.0732268705012375,-0.0873353246368798,1
-0.0854082986002295,0.1838578909248565,0.0415374106918839,3
0.0290067841254102,-0.2102186509359129,0.3541930933483881,0
-0.0659994793886502,0.1188663902214541,-0.0018180442540912,1
-0.0649615317775756,-0.1127633311148107,-0.0174079537451952,1
0.0190521197115087,-0.237200835443067,0.3273173033580988,0
-0.0230125237548411,-0.0100724569140526,-0.045655865066155,1
-0.0241585236872453,-0.0203761683528749,0.0365311213367273,1
-0.0909015796101788,0.2204297103361311,0.0349637030432163,3
-0.0406314267258891,0.0431924154970017,0.0299556713566142,1
-0.0577246236932969,0.0062466830253478,-0.0517362710098747,1
-0.1192351599894098,0.523425305410306,0.1554099323745367,3
-0.0510364341756409,-0.0817171328534871,0.0841084848989204,1
-0.0438062792044818,-0.0154999849373113,-0.0957573414299237,1
-0.0868806610099147,0.2622784109608013,-0.016197220790821,3
-0.102452192244136,0.3822699633040844,0.0369956562974886,3
-0.0544485572966793,-0.0124683043912902,-0.185810207294652,1
-0.04853229405707,-0.0174435943110134,-0.056877430881115,1
-0.0113361418483795,-0.033731639060745,-0.01851440696322,1
-0.1091113675661515,0.2485896288065583,0.0552203807069362,3
-0.0612524285552788,0.0311135499994255,0.0044984955779095,1
-0.0691279771292022,-0.0748804007643346,-0.323130976115587,1
-0.0666497942576159,-0.0091870832146164,-0.0779782637936506,1
-0.0022650097351643,-0.1722022476575481,0.2550503773724786,0
-0.0618075596389986,-0.0149376919791939,-0.0362520990946,1
-0.0511877213236323,-0.051979083845615,-0.1009477313958268,1
-0.0546534224389699,-0.0837807622549645,-0.0314991639480742,1
-0.0779554840943866,-0.0254170370769593,-0.2583498393791792,1
-0.0386266739977028,0.0098459041369721,0.0057241886216014,1
0.019639152616934,-0.134177254511522,0.2777368645075366,0
-0.0326004062990588,-0.0827592138211302,-0.187629920102487,1
-0.0923890743545886,0.2164208671244707,0.0322595123994642,3
-0.0420111729060264,0.0034210800832964,-0.0271531751755261,1
-0.0191334197483042,-0.1305975780392189,0.0117036066246997,1
-0.0399624636599214,0.0932593385804451,-0.0252317370477807,1
-0.0682737611883134,0.1139485858681733,0.0211514061834959,1
0.0410955529689178,-0.2052758502414456,0.3567496338144593,0
0.0179474462178116,-0.0254881940404134,-0.0751660668833615,1
0.0406543145820286,-0.1340258314452022,0.1229660401479936,0
-0.032509301067039,0.0298306561683855,0.025378818648636,1
0.021950358551987,-0.1885056214075473,0.1965397895095778,0
0.904706736312086,0.1065003261237123,-0.0765665990211798,2
-0.1156617724400751,0.6436963294075229,0.1939719932711636,3
-0.0093537165510305,-0.1482489975233479,0.2300764943951901,0
-0.095709552707913,0.211743010727697,-0.0076560910589143,3
-0.0396842867278999,-0.0858293415110564,-0.2058584160938437,1
-0.0676015253348971,0.0914632411825143,0.0078094683702875,1
-0.0484042911879275,-0.0377743500147094,-0.1881159520687211,1
-0.0618363367277044,0.0001136908457997,0.0593699188562773,1
-0.1192351599894098,0.523425305410306,0.1554099323745367,3
-0.0256079871699105,-0.1202707690578029,0.1611963939841059,0
-0.0357612241147614,-0.1278421237447613,-0.0853207161466791,1
0.8881596893441699,0.0976880591838448,-0.0732589560217579,2
-0.0618244377651978,-0.1383891294026848,-0.2498627242658553,1
-0.0559195021556579,-0.0654606451283163,-0.0515280638546712,1
-0.1156617724400751,0.6436963294075229,0.1939719932711636,3
-0.0722184164783606,-0.0835067472312155,-0.35015353227413,1
-0.0618883237142073,-0.127982365151793,-0.0188172087142851,1
-0.0429663282663643,0.0113384686068705,-0.0300464777200289,1
0.0468111857876064,-0.221292634806781,0.3614885067835804,0
-0.0478064061045659,0.0210645031094446,-0.0609314730596012,1
0.0288904029284791,-0.0935331253382064,0.0122249728021313,1
-0.0173993456608104,-0.084340106252961,-0.0049452537560202,1
-0.0476068693666707,0.0056634369571279,-0.0817180218698775,1
-0.041482820580921,0.0155409943801461,0.0036691265625096,1
0.027289679686388,-0.1542000753657767,0.1901736866883181,0
0.0271421953939986,-0.0935015203044729,0.0590907217705654,1
-0.0409848044915612,-0.0277420294637527,0.0056749105489121,1
-0.0474425818511009,-0.0474549513284912,-0.0710814599007317,1
-0.0900243812723748,0.0578747706690951,-0.2332519936679621,1
-0.0464793357771401,0.0580934509695421,0.0062537272300473,1
-0.0454611471148171,0.0549169493950292,-0.0515271632822925,1
-0.0868806610099147,0.2622784109608013,-0.016197220790821,3
0.8736174072183713,0.1210031751077301,-0.0606516720938959,2
-0.0694865939957791,0.1416187326451244,0.041820341860108,3
-0.0606443162128245,-0.1219735572246362,-0.3358028680245405,1
-0.0428276942765349,-0.0259649926834261,-0.0246969688558657,1
-0.0868806610099147,0.2622784109608013,-0.016197220790821,3
-0.052138281790152,0.0999788116634489,-0.0028747204091442,1
-0.1099333014323415,0.2692612552139558,0.0543385396979797,3
-0.071638072850655,-0.0250084860633554,-0.0077645115196671,1
0.0024144758157802,-0.1654183513052229,0.3006945117691553,0
0.0439727070816369,-0.1211846377991496,0.1911199109784291,0
0.0047875446120176,-0.1130507175368233,0.0411691137543404,1
-0.05407934176231,-0.0431428346216868,0.0067582924891615,1
-0.0834162404695831,0.092150070804346,-0.0206206475951353,1
-0.0868806610099147,0.2622784109608013,-0.016197220790821,3
-0.0230125237548411,-0.0100724569140526,-0.045655865066155,1
0.0072892416092426,-0.1434299368868765,0.1259582581375667,0
-0.0435696527333488,-0.0822120569954104,-0.1222411294418597,1
-0.0004191071418543,-0.0975678408378814,-0.2054351426556997,1
-0.0623792395437038,0.0534337866718805,0.0586138312296419,1
0.8981240927264522,0.1006956115377002,-0.0611307384514003,2
0.0105895890271817,-0.1481229133335527,0.1943577117623914,0
0.01054576439061,-0.1780917037315729,0.2660687408520698,0
-0.0548858381259942,-0.0391815489118551,-0.1302725641757265,1
-0.0282432565530959,0.003456587719747,-0.0499628776758591,1
-0.1073867684746947,0.238101861376021,0.093381407517642,3
-0.0669395057387573,0.1185021244430376,0.019453036246643,1
-0.0383723108139799,-0.11584688151924,-0.0472579506865286,1
-0.0027203041336986,-0.1408661912357751,0.0780498621799197,0
0.0193754519892616,-0.1247287434060362,0.1700697209275822,0
-0.0500759416631422,0.0732402286132016,0.0297122137719044,1
-0.0375067725979773,-0.06856895685319,-0.0725900414347527,1
-0.0484330277115416,-0.0552056639332209,-0.0669807200753499,1
-0.0268281041271613,-0.0460875032204253,-0.0912578243072802,1
-0.0314767855378439,-0.0726259950240962,-0.2308867721963366,1
-0.1156617724400751,0.6436963294075229,0.1939719932711636,3
-0.0491486857456703,-0.0310037663569108,-0.0265501112641114,1
0.0665365490549777,-0.1539491215142983,0.1550512841236353,0
0.0084734917499114,0.0425131435096844,0.0094102658939734,1
0.9186054861165552,0.109620987434361,-0.0547685868125482,2
-0.0185063535429464,-0.0466432151909693,-0.1356234346480846,1
-0.0333918979810451,-0.1047747018002961,-0.0667102281926515,1
-0.0192076989708228,-0.0255823688021054,0.0095169073333297,1
-0.0550644176385339,-0.0824229247482499,-0.2736347499557414,1
-0.0307997346274088,0.0318991243097067,0.021143949674085,1
-0.0430985143656957,-0.0635270488719522,0.0411909629155759,1
-0.0566100841082805,-0.0332905372321559,-0.0340638086438749,1
-0.0614583906987304,-0.079569653313111,-0.1203705616496335,1
-0.06252373060762,-0.0657303435216272,-0.0169823112252143,1
-0.046574739107233,0.0865486066514975,0.0595326601138532,1
-0.0532358403304521,-0.0743260703747098,-0.0969201543104224,1
-0.0035263289098632,-0.1549420897200294,0.1184579878389928,0
0.0427404947311105,-0.1827539853206806,0.3236068485885521,0
0.0060660232048477,-0.1846252325467713,0.3014286495655463,0
-0.0628560766423318,-0.0768783740005216,-0.0722325414983517,1
-0.0343663418858438,0.0076596305768115,-0.0046844744437277,1
0.0228736068656893,-0.2211314725211861,0.3620655208411016,0
-0.0634670577291417,-0.0181671015268392,-0.0903059123717996,1
-0.0550844879091041,-0.067609211573512,-0.1863686452846555,1
-0.0508341720022964,-0.0091346435530606,-0.0352430018200473,1
-0.0702310321984982,-0.0464605127095536,-0.2813714602273989,1
-0.0104250581738046,-0.054646931597338,-0.1259692024485005,1
-0.0720863271036104,-0.006635140123827,0.0897300754100176,1
-0.0387837677640347,-0.0887628904185338,0.0078007445771157,1
0.0222271649337798,-0.2272433459840773,0.3679822332403855,0
-0.0040366801168011,-0.1104441429805516,0.153396292472381,0
-0.0725376226543131,0.0484330984166469,-0.0236416915371269,1
-0.0641249666460595,-0.0881952137502882,-0.3287125169537129,1
-0.0689718943956456,0.1727633458433367,0.0073794181324519,3
-0.0558530628160425,-0.0812706779809318,-0.0881980709671506,1
-0.0628635751399931,0.0838764864361501,-0.0169550987666569,1
0.0043243577444023,-0.0732019980249302,-0.0972541603912195,1
-0.0627773128510022,0.0569648454053674,-0.0121060873207226,1
-0.031360204182784,-0.0462197251670696,-0.034446787059012,1
0.0812395334134561,-0.1038155833320775,-0.0146351172006619,1
0.8841402263785254,0.1036450182689501,-0.0548560469435601,2
-0.0860167067281166,0.2277540734963566,0.0213772185894397,3
0.9094367694034686,0.1029482348911099,-0.0582378537282549,2
0.0153095336243256,-0.2371568298477237,0.3813447606637391,0
-0.0670603101686121,-0.0874233522219557,-0.0578957593083484,1
-0.0358007101542873,-0.0079838030637053,0.0434375132698697,1
-0.0335747765844059,0.0002568063208137,-0.0177896051644476,1
0.0437415013739113,-0.2072467894888061,0.3514978569062101,0
-0.0446772919097943,-0.0427891136659945,-0.1037864873756884,1
-0.0463999866634287,0.0042733604008596,-0.041000493758455,1
-0.0197797266898903,-0.0306755317640165,0.062313725560366,1
-0.0367383973435227,-0.0656438467530307,-0.0803965085138923,1
-0.0666502663990164,0.0325289138564298,-0.0322432631083499,1
0.0044463857954331,-0.0769197215184456,0.1352403177512232,0
-0.0259565399706183,0.0009288745442197,-0.0120171818845213,1
-0.051372446728544,-0.0054697703292456,-0.0400125364965384,1
-0.0745245475985809,-0.1107626227774696,-0.3652766342068682,1
